track_id,name,artist,spotify_id,energy,valence
TRVCDJU128F425825A,Rikta,Boxcutter,75QMEP5JNf2MhigPxRjNm3,0.719,0.39
TRGRVPU12903CA9B38,Bluebottles,Ochre,1g9aFyQIoaBGKxh84A6JYk,0.412,0.138
TRUKGJX128F9349C54,Score,Black Grass,2QYO25o2nZGJL61Of5oGgX,0.794,0.64
TREOPUC12903D068ED,Beequeen,Styrofoam,2CuZOsxOISLjX3QbsG7WRw,0.793,0.338
TRBPYGG128F92E365B,Song for Isabelle,Stimming,01gqP6pHjuegINMFW0NzOM,0.375,0.635
TRFXPAY128F93100BA,Walking On A Dream (Ben Watt Remix),Empire of the Sun,0XrqpEOXOfkd9umb9ILhTk,0.805,0.384
TRITIVY12903CAFACA,Happy You're Gone,Placebo,14NRj33YOCnIJWvpQRR6le,0.578,0.262
TRRNSAL128F1467609,Patricia The Stripper,The Wombats,3FnjjOBb6XRpM1Ba2MT6Bg,0.809,0.328
TRVXRFI128F146ECBA,Last Of The Small Town Playboys,Dirty Pretty Things,1g0NhqDhTpIapfohJDrnc1,0.92,0.465
TRKUPRY128E0793454,A Bell Will Ring,Oasis,0Gf4EJLIY5qNBWvhhiRVjc,0.71,0.231
TRJOLDA12903C9B66F,Starfighter Pilot,Snow Patrol,2ddNTJT4IpIESdAtR2jtb8,0.885,0.4
TRLYRFK128E0783A36,Thru The Glass,Thirteen Senses,0w1ibyavIxojx8REx7hGAi,0.713,0.322
TROCXOV128F932DB4A,Go Out,Blur,28fIO3usQYbMN2TkRoLGTC,0.936,0.644
TROMNZS128F425A259,Zuton Fever,The Zutons,11be7lG0UF9YKRVfyVFrxX,0.831,0.751
TRXFJHB128F42AB212,Look Out Sunshine!,The Fratellis,0UpS2DVapObIenquNo3BfS,0.875,0.538
TRRMHJA128F9303E2B,Rockin' Chair,Oasis,06IgBNkn56fC4ci8GP5mQX,0.856,0.367
TRAWPKY128F92F8F0A,Diamond Hoo Ha Man,Supergrass,0d69nfAFZdCkGtTbzOUrKE,0.875,0.509
TRLSMMN128F145D223,Greatest Day,Take That,0BmZwjsHSww2sTHi9TjGhF,0.71,0.168
TRSALSU128E07864C5,Snowden,Doves,1m296ZRm6zH1oS2LbsSkh9,0.827,0.308
TRXDXJA128F422F69F,This Is An Emergency,The Pigeon Detectives,2GfAfzm5qYWdoAZTk8hO0U,0.961,0.228
TRXDTYI128F934B8E2,You Got The Style,Athlete,1ZxZoIsmytwt1Y3PEES9Q2,0.749,0.635
TROEYFL128F14681F3,He Thought of Cars,Blur,0eyWtlk4197GOCVJR5QRT6,0.626,0.361
TRFRSQL128F42AC9DB,Local Boy,The Rifles,0b13oi9Dx7vesNdBZ4onUH,0.75,0.629
TRVIQST128F4251D45,Only Superstition,Coldplay,4eJNA83TrqZ3S6LSyK8rSf,0.793,0.685
TREBABV128F931E609,Vegas Two Times,Stereophonics,0MoLMOmrYnta19ByYPHT4U,0.829,0.159
TREIUVC128F4259B56,Kevin Carter,Manic Street Preachers,020kqBmPvR4DLfaR9noWgm,0.682,0.579
TRDFHHR128F145A198,Music Is Power,Richard Ashcroft,36E5ydu47DI0oXGqtWke20,0.743,0.865
TRZOFGD128F93299D5,Girls Like Mystery,The Cribs,3qGmoOUyqpvlj04lp0GdkB,0.86,0.641
TRNRFHP128F14850D7,Trailerpark,Blur,06xXdm1UJ2zUmzhj0XJh4a,0.746,0.375
TRKXOPC128F92F8F1D,Mansize Rooster,Supergrass,09y38ri0m0FdhmK1EG7DGc,0.843,0.697
TRFRYOJ128EF3663B9,You Know I Love You,The Pigeon Detectives,1DJXgwbHmagi2P46E2ReaJ,0.958,0.511
TRATOXR128E0781E36,This Is Music,The Verve,4DTXxgwWv384nwC76aXgVB,0.832,0.302
TRWINQW128F1488B85,Never Even Told Me Her Name,Air Traffic,0VjjdHpnMEVPhpEvvVxNlO,0.812,0.495
TRERPDS128EF340E04,The Photos On My Wall,Good Shoes,1kBQ7s1BKPIjtiyUfHnaAi,0.921,0.684
TRWBMNY128E0780CB0,I Ran Away,Coldplay,03Ghjnx5nh4Vpj02flzxSN,0.634,0.351
TRNOZVE128E0786327,Trading Air,Athlete,6pKGf3nZuN2ID0wGw5uBBh,0.268,0.121
TRMTFFM128E0788F81,Get It And Go,Razorlight,4F1phO6x6wrwARrrXQj3qT,0.75,0.646
TREZLPQ128F932A7B6,Late in the Day,Supergrass,1iFxbfPvNYHHjmmPDM4esJ,0.533,0.258
TREAWIP128F93034C2,Open House,Bombay Bicycle Club,2xYzQhCLLzDVXl0SK4SlGj,0.777,0.745
TRBMPQU12903D08147,Can't Speak French,Girls Aloud,03oxycevnAzvXqstazY3Ky,0.928,0.452
TRGGCMO128F934783A,Back From the Dead,Babyshambles,0bGwUP1IXXpbRmzLNvovpK,0.78,0.406
TRXMGSG128F1469796,Essex Dogs,Blur,6UNgFohD43HXbEXQxhPlEf,0.637,0.191
TRUCIIZ128F424A109,Stragglers Moon,The Fratellis,07zTOA7mwBTpCenw04lEfI,0.824,0.552
TRSYLGS12903CDDE98,Wake Up Boo!,The Boo Radleys,0LAzcn3EibJ5O7rE5iFQAj,0.906,0.525
TRTDLWT128E0786329,If I Found Out,Athlete,26hcxmhZjI7BjQUVAugzRW,0.668,0.595
TRSTYHJ128E0793498,(It's Good) To Be Free,Oasis,09kgAVRKX1NrfqdkA7lkzp,0.909,0.364
TRUQAPZ128F4223160,My Fantasy,Miles Kane,0tJFZjJoACwhP73bXZLft6,0.722,0.816
TRDBVBT128F930A950,Worst Case Scenario,The Hoosiers,0bBfYU3bgCe1xRQ67ZnkJp,0.836,0.958
TRUOOBK128F422F11A,Keep Forgetting,The Cinematics,0UnfwhdYrsl9yuKhTjBX3b,0.927,0.854
TRMWZLS128F42503CA,She's A Star,James,04b0B7xYiBljBRCG6bgllt,0.742,0.441
TRQVGBK128E0793477,It's Gettin' Better (Man!!),Oasis,04ksqASJGnQUVJhnEEopEt,0.934,0.155
TRPMIQP128E078632C,Modern Mafia,Athlete,2qpMGM7SH0if8UgC8bmSNk,0.779,0.655
TRJZIOB128F428194C,Loyalty Song,Babyshambles,3VkQKSdTlIuYTF84C4qN2K,0.672,0.449
TRHBFBZ128F426E3FD,Let's See It,We Are Scientists,353BmM9WEs29uWOrfPHhsv,0.764,0.625
TRUKAJH128E07822C8,India Rubber,Radiohead,0pFx6lNJT2KRmwxFm3LUBQ,0.655,0.526
TRUJFBT128F146D5E3,It Could Be You,Blur,359Tk1X7bJtEEbxmY99E2F,0.689,0.872
TRRLAZV128F4296A3C,By the Time,Mika,0pd7z7tGxUhsiVrLy3TP1h,0.273,0.506
TROTUWT128F93234B9,Sexy In Latin,Little Man Tate,44v7qhQ0oMqOM05SBV195R,0.902,0.518
TRGXNRP12903CBE05B,Where Did It All Go Wrong?,Oasis,0snatNLAKMGm2Tx7rqQXj9,0.728,0.432
TRIXEQU128F93078BF,Aggro,The Enemy,6VSGgrVVLX3GUfM6wpBtBs,0.813,0.336
TRTKJLY128E07915C1,Mulder And Scully,Catatonia,0oqN87vKtzQuyKB2LwTo9U,0.813,0.597
TRLGVRH12903C9852A,Emily's Heart,Jamie T,0BUkqsxTx3lUdf4bYc8dF0,0.25,0.452
TRPMQBX12903CB1024,We Are All Animals,The Rakes,5iSRnQ0RBxBn19MoeNqhCi,0.712,0.868
TRAXDVA128F4251862,New Generation,Suede,0MBjHE9gk6OwnYpebVX0eb,0.792,0.411
TRFNVAR128F92CFEA3,Ladykillers,Lush,02ftrOCgxGQSJg1MFRxHFt,0.89,0.777
TRMOBLC128F428AEE0,"No You Didn't, No You Don't",The Courteeners,0SGh9vySjqwQr450qCCFhh,0.914,0.676
TRRIQVW128F4289792,Two Left Feet,The Holloways,1jO7zt6iNonnNRtg5vURHa,0.886,0.923
TRHMUMU128F933C157,One Hand Holding,The Maccabees,2FE9zIZHsQi0G3sYSBHPOD,0.915,0.492
TRVKAOI128F14681F0,Top Man,Blur,3i4yN9CIUp6b5SKg5CzU0U,0.72,0.805
TRLKQED128F1485B66,Sunday Sunday,Blur,1KKdzqIKyjeRuqIGU0DgX9,0.795,0.818
TRATNRW128E0781605,You Held The World In Your Arms,Idlewild,0TZZ3QTUpsD43PPIK69QbF,0.908,0.375
TRRCQKV128F14681F6,Globe Alone,Blur,0O987ymGP2ArlU5ESBMfst,0.96,0.585
TRJWSRK128F4259E2D,Sparky's Dream,Teenage Fanclub,026cEPScjdhpFsGkhxEyML,0.961,0.313
TRSQMPU128F422971E,I Don't Want You Now,KT Tunstall,20esX06lYpxh0ehOMlq051,0.877,0.705
TRQRIAI128F4229606,I'm Not Gonna Take This,The Pigeon Detectives,33FBMIxXw1KpwUKQZFxgEQ,0.975,0.777
TRHSWGN128F424A54A,We Are The Pipettes,The Pipettes,2CKrQ3IdE6Z6nCELwZKUAn,0.979,0.541
TRQIMHG128F14681F8,Entertain Me,Blur,4oJOsQVvjj5TrpD4KYpTg0,0.873,0.732
TRDKWTC128F42854FF,Feelin',The La's,2Q78ydpXDPletTN8VXaAkZ,0.952,0.928
TRLKWJQ128F9301509,Counting Down The Days,Miles Kane,3YXKkdwyHjeyv6gHmawBRc,0.819,0.301
TRIPHND128F92EF9D8,Road Rage,Catatonia,0ACDMe2c2u3XCvp1SQDrsu,0.594,0.428
TRACLBE128F1485B63,Star Shaped,Blur,64XoeMHCa7GA1wOKfaz3ys,0.77,0.59
TRGLUDY128F4243D32,Razzmatazz,Pulp,1tdn7kYe8U2XwTZXaGCOKo,0.918,0.563
TRDNHVH128E079332E,Bad Cover Version,Pulp,03TeHlgkIG88dHFwWODmhj,0.578,0.356
TRBJHKW128F1485B62,Pressure on Julian,Blur,5AOXQUAQTSprtPlXkCMyH2,0.813,0.332
TRDOHJG12903CFA2B6,Soul On Fire,Spiritualized,29rryBHTqRHj6SzZ4DZoHf,0.503,0.267
TRCKOFJ12903CA0CE4,We Are Not the Same,Good Shoes,1qo8KiBhmFAdBDzDBEa2H7,0.817,0.631
TRCRDFA128F428194D,Up the Morning,Babyshambles,1rlR54ORBXOat9Z8aci19S,0.497,0.139
TRZDNZZ12903CF4988,Merry Go Round,Babyshambles,2BTKqLm2ahf98tKtP2Zi9i,0.253,0.251
TRXXBDR128F93444FD,Mayday,The Libertines,1yrqesLjwNxBaXPvXBCTda,0.99,0.348
TRLFGAA128F14681F7,Dan Abnormal,Blur,0Jgh2v9YwER5kAhS585GvL,0.883,0.735
TRTSMIN128E0784A4E,Time Is My Everything,Ian Brown,020ZxvEhTwWu6vflKObzWI,0.715,0.195
TRAOIEG128F92EFA51,Chemical World,Blur,0ITOCTSTk854RXjSUWYTHS,0.883,0.538
TRMUGVE12903CF24D9,You Were Always the One,The Cribs,3921mTF5eA5JOId70domxP,0.834,0.888
TRFDXSA128F4251749,Seen the Light,Supergrass,04EceE4yPOqaM1Mv7zjP8Q,0.835,0.609
TRRHVXZ12903CAD3CB,Walking In The Sun,Travis,2CdHJctA2TdYmWGmXtT6yj,0.744,0.797
TRRPHWN128F92EAA46,Die On The Floor,Franz Ferdinand,0VKLYzwiqHD0DVEgtx24bg,0.621,0.536
TRACEJW128F42BA8D5,Terra Firma,Young Knives,2790K2sep3TRwbXLrIRTk7,0.933,0.576
TRLOSWY128F4281942,The 32nd of December,Babyshambles,4dMAJ12BGp4F2yrHBowpnO,0.786,0.66
TRGQFIO128EF340E01,Nazanin,Good Shoes,11taydmm707tUFmhPWieNS,0.69,0.974
TRJXVNP128F42969B9,"Nursery, Academy",Tokyo Police Club,0vNjbON3j6aovbhUkcQJl5,0.964,0.929
TRAQWMY128F92D20F8,Dancefloor,The Holloways,0dtTyBY5ogdwjLoqeyS1Ld,0.949,0.447
TRLHORC128F4213E94,Radio Heart,The Futureheads,1jEbVjBBPIArPO1Xhi1778,0.759,0.78
TRZCMFH128E07819A4,The Sulphur Man,Doves,1eyB07pbwmpfOGCwmuHHvi,0.747,0.304
TRYFKMP128F92FA726,Here and Now,Ride,0ko1w3eQaB42Mkob5CMnek,0.96,0.501
TRBMXGN128F1485B67,Oily Water,Blur,6IuEeB5mknTZ6KhTwILMq0,0.788,0.417
TRPBTWT128F9331938,Get In Line,Air Traffic,33thooy0Pqc6SaVKsco3p4,0.963,0.486
TRUJCEF128F92ECE4E,Burberry Blue Eyes,Razorlight,01X58W6nL4YeNvyRlwIooj,0.947,0.742
TRKVQFJ128F148D69F,Song For Whoever,The Beautiful South,03KGqH5XQ7RnVwR2URKMkp,0.668,0.346
TRRRHKI128C7196BBF,TV Movie,Pulp,0O7jyrnrh9GdU8ZdH1Fp1v,0.316,0.171
TRAIYAK128F146ECE7,I'll Be OK,McFly,0bGYFRKZL7UdKmvSR6um4J,0.946,0.48
TRMYPGG12903CC832C,When Tom Cruise Cries,The Rakes,58CEHOYWi6q0fbDqBfZjGY,0.66,0.32
TRJBFTE128F148BF90,Darker,Doves,3rdQ7JjhnY7alXFig5v95Y,0.801,0.195
TRXUTMH128F4279CBB,So Why So Sad,Manic Street Preachers,0eWMNLrCl8hOLnXzYo7Sdj,0.928,0.397
TRNSQDL128F92E2637,Because It's Not Love (But It's Still A Feeling),The Pipettes,1OLJe4LtlGLqEZYRhjfD5F,0.734,0.754
TRPKZBR128F93600A0,One Horse Town,The Thrills,0jUCkG4kVOW4MXvM2NASO8,0.948,0.884
TRGAWMV12903CA8A3B,Winter Wooskie,Belle and Sebastian,25RzYCoUqxrSh3qbmRVpAK,0.423,0.835
TRRJPZD128F92F2949,One Night Stand,The Pipettes,0Qu642zNimfNB6U1Zr1bvD,0.87,0.815
TRYCHZL128F14B0F61,Silent Movie,Natasha Bedingfield,1Bvd5EG56iA01MZKZ6fOSP,0.739,0.343
TRRHGPK128F4294A7D,Lead Us,Thirteen Senses,1363IU2sGqZE9WCo5UruBJ,0.649,0.313
TRAIUYU128F935F0B7,This Must Be Love,Little Man Tate,0c2C28WND5N7zDuaXtqPmI,0.749,0.526
TRPSYXI128F4264F20,I've Tried Everything,The Cribs,1qu8l1K77YalPg1ykis0b4,0.94,0.794
TRGBRDZ12903CB109A,Stay Together,Suede,0X3r2Q68U25MsRoOvEy5Zx,0.733,0.198
TRBDTMD128F145A5F5,Don't Marry Her,The Beautiful South,1Zydoh6q0gyxSuQ6jgYK6V,0.58,0.534
TRPMMIU128F9317197,You're My Star,Stereophonics,0bVMlKBokF7Ke2a2BH6K6X,0.944,0.327
TRZPVDF128F427E119,Bittersweet Bundle Of Misery,Graham Coxon,02xe5URUZWyQi9KXYQRQoG,0.825,0.938
TRBBJAO128F424C295,Going For Gold,Shed Seven,0KTVywxhJe1FvSFqZFvWJo,0.671,0.466
TRWCJWC128F1463814,Perfect 10,The Beautiful South,0EUVsVMqERizwYvpi13WlY,0.819,0.485
TREPFIS12903CB1028,T Bone,The Rakes,3lwZGlxjZsYkHHMaXzqlaS,0.743,0.759
TRMJHCO128F934C66A,Utan dina andetag,Kent,0r8cXiw1PpmJ41vKVuo8UE,0.68,0.391
TRIONUL128F931B797,Sleeping Pills,Suede,08WztQhnkYnpwUIlSLXxWJ,0.48,0.088
TRGRJQM128F93366DC,Mersey Paradise,The Stone Roses,0dDLPAJFxwMl4WZ8XxLYxF,0.922,0.831
TRRZJVQ128E0780DB1,Help Is Round the Corner,Coldplay,1AmYC6YsrtkxpTfiv3nFBn,0.266,0.258
TRLOBSF128F931AA9B,Boys Will Be Boys,The Ordinary Boys,1RsQcYs7ZeCdyFjwJdEswZ,0.922,0.84
TRVDTUO128F92EEB19,Ice Cream Van,Glasvegas,4QlYMWQAykOcwqo2iXsUl0,0.193,0.0357
TRSMAYH128F145A5FC,Rotterdam (Or Anywhere),The Beautiful South,0XSp525oNkJKusuHdgWOd0,0.532,0.441
TRPXLER128E07819D1,Science Of Silence,Richard Ashcroft,23zjWG1xMMcByaLdEm7Bsm,0.6,0.428
TRXBWGZ128F1485F90,Acrylic Afternoons,Pulp,4Ty3zIwG1kh5A0JU3gX4bg,0.699,0.293
TRXJPTM128F4284A1C,Amylase,Cajun Dance Party,6zVlVsPsDPdivbwfHE1ivu,0.947,0.342
TROVULS128F934B333,Misfit,Elefant,0DOJ2urRLtDcaWJcDz6Dbu,0.904,0.729
TRRJGPB128F4281A8D,Don't Let Him Waste Your Time,Jarvis Cocker,00vI9PfFBGpP40FFEARJoO,0.865,0.556
TRPJIKC128F425A3DB,Moons And Horror Shows,The Zutons,43g3OMI7tgCPoBOTGoEewp,0.617,0.64
TRCIXZO128F1485B69,Villa Rosie,Blur,16Lg7q7rQap7K1UIv4Cfrr,0.598,0.649
TRCUNLK128F93199D2,Superhuman Touch,Athlete,0mrZTLzEClmRBxFWfgRZRi,0.859,0.202
TRBFSRX128F1485AF0,Storm In A Teacup,Milburn,0Uw4bjJER3nXAEDlEjX8Df,0.935,0.774
TRIHBYC128F147A58E,National Express,The Divine Comedy,1viyiwOu6cbZRU2ApfEsYA,0.826,0.505
TRQRSIH128E0799076,Fur Soft As Fur,The Boy Least Likely To,0dU4SdPFOYPuaqSsKtPYUQ,0.649,0.809
TRXOONK128F1485F8E,Pink Glove,Pulp,08GWJF31RFQ3Rnurw3X28C,0.659,0.19
TRUXTQS128F1485AF2,Brewster,Milburn,01vqwotE9HzIYExYdiNQps,0.944,0.861
TRNHRIY128F9358398,Peace the Fuck Out,Travis,1TybJsNJGvfLpVwhXaqteJ,0.869,0.549
TRYLAQZ128F930C969,Naive,Lily Allen,46m8ovqVa9L6QQyGWrgHkP,0.277,0.427
TRCQOUB128F148BD95,Better Day,Ocean Colour Scene,0k7AYarupFQ2RHN1niWSAD,0.567,0.328
TRKWRLI128F4260A06,She Is Suffering,Manic Street Preachers,0sHo31GszCLb2c6mNYToHQ,0.531,0.259
TRVMSRJ128F424DF89,Daisy Lane,Stereophonics,1xOfgRtwd4yw4xaIqbJYiW,0.734,0.342
TRKRNUA128E078A1BE,Black Eyed Boy,Texas,00H8qkh7uabZwZgW44PFmn,0.857,0.62
TRWNVPK128F428EE0B,People Help The People,Cherry Ghost,0JfRpQKCMcQ4ONC67B2pzK,0.657,0.595
TRULCUH128F1464B35,I Am Sound,The Dandy Warhols,3ETwVMMlUZxuKhBwuaUDkR,0.802,0.951
TRWEUXN128E0780CB6,Crests Of Waves,Coldplay,0VHwqQ3ab3xSCISBAjVcvF,0.71,0.539
TRHOGVK128F931E7DA,An Imagined Affair,Elbow,2cmChNNvBQCPo6rr7IPiEr,0.483,0.439
TRXDYPY128F93013C0,Lost Souls,Doves,2yn8PJUsDpbZIKq5iGGVhv,0.744,0.319
TRDXEKQ128EF3515B9,You Keep It All In,The Beautiful South,0lmVvkGrcP26R3VFAxjI7D,0.803,0.868
TRWUBNZ128E07820C4,You On My Mind In My Sleep,Richard Ashcroft,5eJScIDb4qTBS5c5FKnHTf,0.567,0.455
TRWFBDT128F934CADD,Saturn 5,Inspiral Carpets,0Cy3AS4tYgnAWSLWhPF7pY,0.854,0.719
TRHNSSL128F148DDD8,This Is A Song,The Magic Numbers,2HWVOPFJlfUGJCMVTA0xte,0.758,0.32
TRUJLXN128F4298F20,DARE (Junior Sanchez Remix),Gorillaz,26qM5RQgoLupd3Pg7yC6be,0.723,0.841
TRMQEYI128F1485B6A,Coping,Blur,44BkRja1YHQrNUhUJo57J3,0.883,0.961
TRPFHNA128F931EB07,Grace Under Pressure,Elbow,0G6T5zhq8SJ0sk52cOi72F,0.724,0.0667
TRDTMZI128F92FFF82,Pueblo,Pavement,1YJrDNJWK2GNEfF3qtqt8t,0.54,0.19
TRHDQVV128F4276D84,Star Sign,Teenage Fanclub,1m6Vmqzm7mA79MFeyEp5Ah,0.697,0.071
TRVSKVR128F4263841,Winter Hill,Doves,0MWJ4kypL07QH6QrZVTLof,0.793,0.117
TRLOPMM128F1484AB5,"Wait, Wait, Wait",The Format,7cu9l4gcA3s7KZQmco1ZWX,0.876,0.852
TRAIIUD12903CBA7F0,Walkaway,Cast,1uqR7EV5fgTayl1CSNBy8k,0.596,0.336
TRVFXUU128F426EE48,Man Machine,Robbie Williams,45OEnticZKAo2NHDSLobeg,0.858,0.55
TRODQAH128E0780CAF,1.36,Coldplay,7fSFdF4ymvjiOIr1EzB2pu,0.903,0.578
TRZTPIO12903CD7F3D,Your Star Will Shine,The Stone Roses,61TLlroQ64VT3rnDbV2bfn,0.539,0.191
TRRONJP128F42519A5,Coming Around,Travis,03kke9FGVYB42ub6UGr22n,0.701,0.654
TRBXCOJ128E07820C1,I Get My Beat,Richard Ashcroft,2ns4itJdB1ioKArT9BUDCe,0.637,0.369
TRCWRCF128F42609FA,Revol,Manic Street Preachers,0RalH408nZLSUmeFLmnRtz,0.87,0.373
TRAROCA128F14638C9,Bluetonic,The Bluetones,0OslLeWGdTjnceh4to6Mhm,0.879,0.339
TRAVFEA128E07864CC,Sky Starts Falling,Doves,06IfwkF3LxAaM6NMS3TY67,0.871,0.817
TRLPWZH128F931E800,The Everthere,Elbow,0InGJtP0Er5e4qMfxoHJp7,0.442,0.207
TROVDUJ128EF34DBB9,All The Love In Your Hands,Thirteen Senses,15ETf3E2rZfw0KDksjfL6W,0.855,0.546
TRYDNRP128F423EE56,Pissing in the Wind,Badly Drawn Boy,1QRqAAAGaBgaVhYbhxwBd7,0.566,0.291
TRQQXIO128E078166F,Rush Hour Soul,Supergrass,0B9JMfQVsDz9p5qQhfLV4T,0.898,0.458
TRBCYFM128F14594CC,Eleanor,Jet,7D6Np4kEB2nif8heKuzc34,0.588,0.31
TRNBRKS128F4292FB0,Drop Dead Gorgeous,Republica,02MsFaArBXUbb6HVEkCabq,0.758,0.534
TRWFFPX128E078BDD5,Bob's Yer Uncle,Happy Mondays,0n3R0VVun2zw9JjtL3uJuZ,0.886,0.468
TRCPWNP128F93367BC,Robin Hood,The Rifles,1dIiP2rZgPZSFl2suwc5rV,0.783,0.83
TRJEWDS128F930BA72,All Together Now,The Farm,0anzCqBUd8Cpy8Bw266PWI,0.648,0.336
TRAEJIW12903CE0B99,Ready Now,The Cinematics,1idwJc5vzxBJnF36GemksH,0.977,0.256
TRBYBEK128F4292FDF,Inbetweener,Sleeper,02IPQjSX6PAvN7HV32c65E,0.868,0.853
TRGGADA12903CE2A20,Giving Up On Love,Slow Club,0CMK3MbI79vugVIFXc0jQA,0.65,0.698
TRRTIKG128EF349E4C,Disco Friends,Just Jack,1V0b56oTUpOQ93BqrKyVm6,0.491,0.547
TRQLIVU128F92F977B,At Last I Am Born,Morrissey,0XHUkyrl5QHSfmKI068zLu,0.632,0.268
TRLIMHB128F92F9040,Help Me Please,Hard-Fi,0cTRz6BLwLusxyF3S25ogw,0.337,0.309
TRJOKXM128F428CC71,Too Close for Comfort,McFly,0qrv6yLoQNXxHgTZv05hEP,0.782,0.251
TRKVDGI128F1455B6D,Don't Give Up The Fight,The Magic Numbers,1sDD6poPkF9CUFcR93CRV6,0.577,0.501
TRETSRC128E078352D,Out To Get You,James,1gLHo0BytitjZBozJGVl93,0.159,0.128
TRFQYFP128F9332FC2,Lady Don't Fall Backwards,Peter Doherty,3kHmZhUtkqihmJhNyQWUYp,0.262,0.22
TRNXJER128C7196BC3,Seductive Barry,Pulp,1MWoir4vE3FBSF7O01zL0i,0.473,0.276
TRIZGVJ128F425A11C,Underdogs,Manic Street Preachers,0ulqIjDPvrKQfEH0tZ7qj0,0.78,0.758
TRGNBAQ128F148D6A7,Cigarello,The Fratellis,1f5bA8GKkc5yVNtBdAZx1o,0.915,0.248
TRRYMSL128E0789BA3,There's Nothing,Shout Out Louds,13Kwwqr2gfSMZztQLPtkl6,0.751,0.267
TRODFDZ128E0789BA4,Hurry Up Let's Go,Shout Out Louds,23Z5qCEVcpZcvjPPV0PGvW,0.939,0.592
TROOAYJ128F428AE64,Freedom Fighters,The Music,0dQY4N8Ack2aIFKZ1n6G5K,0.978,0.358
TRBQHRA128F423721D,Lord Don't Slow Me Down,Oasis,1l1Br49ZS62kv8QXJaCKYN,0.876,0.475
TRRWYYX128F424AE72,Put Your Arms Around Me,Natasha Bedingfield,11WEncGqQ2COs2SWVrSHJu,0.691,0.7
TRADCBE128F9301D6C,Pilot Can at the Queer of God,The Flaming Lips,3q0OjLHRGyT5As4MGvj4FJ,0.883,0.699
TRIURBO128F425A1F3,Relight My Fire,Take That,1CxFn6WyaBBiVahIEOv5t2,0.915,0.82
TRBCJSZ128E07969B5,The World Turned Upside Down,Coldplay,1AvVRqeSLzsZJozkyaB9cu,0.841,0.0759
TRLFGIK128E0781699,No Good Time,Graham Coxon,46hN3PTiDNfCW3a5q3e0YO,0.836,0.772
TRAQFGB128F92F9AD1,By the Sea,Suede,01TizNtydJGQeRGW74ZnoV,0.487,0.107
TRJRKRN128F148CCAA,Shake Those Windows,Athlete,46jPWhLMX7VgJPAaZN1vIU,0.691,0.444
TRLPJDE128F92D06EF,Long Blonde,The Long Blondes,7y2gK387joHxlp660q4Y4k,0.865,0.725
TRDNGQO128F428B0DF,Charity,Skunk Anansie,0Eexk8gZ81ZKvWZV03lnXw,0.476,0.168
TRASZCF128F4260947,My Little Empire,Manic Street Preachers,0HnlGAvhSoa9snBiw1IESM,0.492,0.172
TRNGXGB12903CD76CC,Pass the Buck,Stereophonics,0BXhGmAWp59p6Gk3uNu9Dd,0.915,0.789
TRKZDBM128C71965AA,Have You Seen Her Lately?,Pulp,0oy5utSlcSxQy4ILF3XjSQ,0.697,0.216
TRUUJCH128F93552AE,Billie,Pavement,0UHRY5ny86p2Ju1N3lNDEv,0.495,0.165
TRFJYPJ128F1474B4D,Kettle's On,The Feeling,3iNTxFUB8fDJ1OOYGZvRfr,0.557,0.397
TRAATIP12903CB1B56,Clear Skies,Keane,2HhAj2eGwoHZKoR6J1XJ34,0.944,0.926
TRBTGEI128F1484D8D,Anyone,The Feeling,2intZnxZ6XmW7JwjugV6Of,0.902,0.598
TRISFNS128F4281C8D,Is It Just Me?,The Darkness,0EDpxlQhZFdsWySit9qUP0,0.942,0.767
TREUNLR128F422B481,Bus Song,The Kooks,2Cpj0OPWdxNa44g99jB7gM,0.943,0.971
TRRJWDW12903C9852F,British Intelligence,Jamie T,0gqnnuyRweA0HrQKDcPv7B,0.817,0.774
TRWTJZO128F42AFBBE,Why Won't You Give Me Your Love?,The Zutons,0fIdUpqSm3y6jjy4Wn5FZI,0.914,0.609
TRSXFKZ128F423EE55,Cause a Rockslide,Badly Drawn Boy,7FJ4qFyEg3aZWdgwAIajOY,0.763,0.378
TROMLUK128EF352246,Rainfall,The Vines,4lekhpYZNRKckSCD4aQXX4,0.776,0.719
TRLTVXF128F933F4BD,One Million,Athlete,5RbmxrK0QaIYAnNvPOovvg,0.601,0.267
TRULQTD128F148BD8C,You've Got It Bad,Ocean Colour Scene,19RwU7T1YVALBjCudV6Wom,0.883,0.84
TRXYYCY128F424D3D4,Plastik Hearts,Dirty Pretty Things,0HfIYrvLdgu5w043JVyyMo,0.886,0.813
TRWUEMB128F148CCAC,New Project,Athlete,69ZVbnB7FxXkLoztgXFtxC,0.489,0.278
TRBHWIA128E07930BD,I'm A Liar,The Pigeon Detectives,07ibdVKP50Sz1BClCDtMnO,0.91,0.609
TRLZOSW128F14522AA,Pushing the Senses,Feeder,1I7wIUA9oYxtHPYUyxLIKg,0.964,0.516
TRCFLPF128E078115B,Whatever Happened To Corey Haim?,The Thrills,1HvWIlTHmn6CmYOO9UCCRM,0.854,0.535
TREOCPV128F9308A21,You're Gonna Need Someone On Your Side,Morrissey,0YAOSxdOEbHIQyvkdXCtr6,0.831,0.576
TRUTLFP128E078E71E,Reverend Black Grape,Black Grape,05Jfo2L3SaIAkXekv7MQtM,0.907,0.615
TRBRWYY128F147A58F,Something for the Weekend,The Divine Comedy,00XtFtFCIk9QH9PLmc1v2N,0.849,0.547
